date,store_nbr,transactions,id,family,sales
2016-09-29,21,868,2431093,HOME AND KITCHEN II,17.0
2016-09-30,21,954,2432875,HOME AND KITCHEN II,14.0
2016-10-01,21,1363,2434657,HOME AND KITCHEN II,34.0
2016-10-02,21,1406,2436439,HOME AND KITCHEN II,47.0
2016-10-03,21,977,2438221,HOME AND KITCHEN II,19.0
2016-10-04,21,944,2440003,HOME AND KITCHEN II,31.0
2016-10-05,21,959,2441785,HOME AND KITCHEN II,19.0
2016-10-06,21,883,2443567,HOME AND KITCHEN II,23.0
2016-10-07,21,932,2445349,HOME AND KITCHEN II,26.0
2016-10-08,21,1152,2447131,HOME AND KITCHEN II,28.0
2016-10-09,21,1307,2448913,HOME AND KITCHEN II,38.0
2016-10-10,21,989,2450695,HOME AND KITCHEN II,25.0
2016-10-11,21,984,2452477,HOME AND KITCHEN II,20.0
2016-10-12,21,899,2454259,HOME AND KITCHEN II,16.0
2016-10-13,21,775,2456041,HOME AND KITCHEN II,8.0
2016-10-14,21,886,2457823,HOME AND KITCHEN II,11.0
2016-10-15,21,1208,2459605,HOME AND KITCHEN II,30.0
2016-10-16,21,1500,2461387,HOME AND KITCHEN II,45.0
2016-10-17,21,960,2463169,HOME AND KITCHEN II,13.0
2016-10-18,21,980,2464951,HOME AND KITCHEN II,15.0
2016-10-19,21,904,2466733,HOME AND KITCHEN II,17.0
2016-10-20,21,898,2468515,HOME AND KITCHEN II,11.0
2016-10-21,21,896,2470297,HOME AND KITCHEN II,15.0
2016-10-22,21,1352,2472079,HOME AND KITCHEN II,34.0
2016-10-23,21,1535,2473861,HOME AND KITCHEN II,32.0
2016-10-24,21,926,2475643,HOME AND KITCHEN II,19.0
2016-10-25,21,917,2477425,HOME AND KITCHEN II,14.0
2016-10-26,21,872,2479207,HOME AND KITCHEN II,15.0
2016-10-27,21,818,2480989,HOME AND KITCHEN II,8.0
2016-10-28,21,821,2482771,HOME AND KITCHEN II,10.0
2016-10-29,21,1163,2484553,HOME AND KITCHEN II,27.0
2016-10-30,21,1303,2486335,HOME AND KITCHEN II,33.0
2016-10-31,21,861,2488117,HOME AND KITCHEN II,24.0
2016-11-01,21,978,2489899,HOME AND KITCHEN II,17.0
2016-11-02,21,1167,2491681,HOME AND KITCHEN II,22.0
2016-11-03,21,1139,2493463,HOME AND KITCHEN II,32.0
2016-11-04,21,1042,2495245,HOME AND KITCHEN II,27.0
2016-11-05,21,1088,2497027,HOME AND KITCHEN II,45.0
2016-11-06,21,1323,2498809,HOME AND KITCHEN II,46.0
2016-11-07,21,1058,2500591,HOME AND KITCHEN II,34.0
2016-11-08,21,1043,2502373,HOME AND KITCHEN II,26.0
2016-11-09,21,928,2504155,HOME AND KITCHEN II,28.0
2016-11-10,21,881,2505937,HOME AND KITCHEN II,19.0
2016-11-11,21,898,2507719,HOME AND KITCHEN II,8.0
2016-11-12,21,1161,2509501,HOME AND KITCHEN II,20.0
2016-11-13,21,1576,2511283,HOME AND KITCHEN II,55.0
2016-11-14,21,951,2513065,HOME AND KITCHEN II,24.0
2016-11-15,21,954,2514847,HOME AND KITCHEN II,22.0
2016-11-16,21,913,2516629,HOME AND KITCHEN II,24.0
2016-11-17,21,822,2518411,HOME AND KITCHEN II,10.0
2016-11-18,21,915,2520193,HOME AND KITCHEN II,15.0
2016-11-19,21,1229,2521975,HOME AND KITCHEN II,20.0
2016-11-20,21,1363,2523757,HOME AND KITCHEN II,30.0
2016-11-21,21,943,2525539,HOME AND KITCHEN II,14.0
2016-11-22,21,930,2527321,HOME AND KITCHEN II,20.0
2016-11-23,21,927,2529103,HOME AND KITCHEN II,14.0
2016-11-24,21,913,2530885,HOME AND KITCHEN II,17.0
2016-11-25,21,1213,2532667,HOME AND KITCHEN II,18.0
2016-11-26,21,1372,2534449,HOME AND KITCHEN II,25.0
2016-11-27,21,1558,2536231,HOME AND KITCHEN II,29.0
2016-11-28,21,956,2538013,HOME AND KITCHEN II,19.0
2016-11-29,21,905,2539795,HOME AND KITCHEN II,29.0
2016-11-30,21,835,2541577,HOME AND KITCHEN II,15.0
2016-12-01,21,1036,2543359,HOME AND KITCHEN II,15.0
2016-12-02,21,1057,2545141,HOME AND KITCHEN II,26.0
2016-12-03,21,1455,2546923,HOME AND KITCHEN II,39.0
2016-12-04,21,1716,2548705,HOME AND KITCHEN II,54.0
2016-12-05,21,1079,2550487,HOME AND KITCHEN II,28.0
2016-12-06,21,1111,2552269,HOME AND KITCHEN II,33.0
2016-12-07,21,1065,2554051,HOME AND KITCHEN II,24.0
2016-12-08,21,956,2555833,HOME AND KITCHEN II,18.0
2016-12-09,21,945,2557615,HOME AND KITCHEN II,17.0
2016-12-10,21,1241,2559397,HOME AND KITCHEN II,31.0
2016-12-11,21,1500,2561179,HOME AND KITCHEN II,30.0
2016-12-12,21,1007,2562961,HOME AND KITCHEN II,29.0
2016-12-13,21,979,2564743,HOME AND KITCHEN II,23.0
2016-12-14,21,1031,2566525,HOME AND KITCHEN II,21.0
2016-12-15,21,1073,2568307,HOME AND KITCHEN II,13.0
2016-12-16,21,1113,2570089,HOME AND KITCHEN II,20.0
2016-12-17,21,1540,2571871,HOME AND KITCHEN II,33.0
2016-12-18,21,1844,2573653,HOME AND KITCHEN II,71.0
2016-12-19,21,1308,2575435,HOME AND KITCHEN II,30.0
2016-12-20,21,1413,2577217,HOME AND KITCHEN II,39.0
2016-12-21,21,1650,2578999,HOME AND KITCHEN II,22.0
2016-12-22,21,1946,2580781,HOME AND KITCHEN II,31.0
2016-12-23,21,2190,2582563,HOME AND KITCHEN II,34.0
2016-12-24,21,2730,2584345,HOME AND KITCHEN II,66.0
2016-12-26,21,1566,2586127,HOME AND KITCHEN II,61.0
2016-12-27,21,1308,2587909,HOME AND KITCHEN II,32.0
2016-12-28,21,1255,2589691,HOME AND KITCHEN II,55.0
2016-12-29,21,1310,2591473,HOME AND KITCHEN II,30.0
2016-12-30,21,1475,2593255,HOME AND KITCHEN II,35.0
2016-12-31,21,2341,2595037,HOME AND KITCHEN II,19.0
2017-01-02,21,1804,2598601,HOME AND KITCHEN II,54.0
2017-01-03,21,1320,2600383,HOME AND KITCHEN II,39.0
2017-01-04,21,1103,2602165,HOME AND KITCHEN II,57.0
2017-01-05,21,1018,2603947,HOME AND KITCHEN II,40.0
2017-01-06,21,958,2605729,HOME AND KITCHEN II,27.0
2017-01-07,21,1335,2607511,HOME AND KITCHEN II,42.0
2017-01-08,21,1292,2609293,HOME AND KITCHEN II,50.0
2017-01-09,21,1072,2611075,HOME AND KITCHEN II,40.0
2017-01-10,21,1007,2612857,HOME AND KITCHEN II,26.0
2017-01-11,21,1005,2614639,HOME AND KITCHEN II,25.0
2017-01-12,21,873,2616421,HOME AND KITCHEN II,23.0
2017-01-13,21,901,2618203,HOME AND KITCHEN II,15.0
2017-01-14,21,1259,2619985,HOME AND KITCHEN II,30.0
2017-01-15,21,1506,2621767,HOME AND KITCHEN II,53.0
2017-01-16,21,1036,2623549,HOME AND KITCHEN II,26.0
2017-01-17,21,1059,2625331,HOME AND KITCHEN II,30.0
2017-01-18,21,1004,2627113,HOME AND KITCHEN II,19.0
2017-01-19,21,958,2628895,HOME AND KITCHEN II,13.0
2017-01-20,21,859,2630677,HOME AND KITCHEN II,10.0
2017-01-21,21,1321,2632459,HOME AND KITCHEN II,40.0
2017-01-22,21,1413,2634241,HOME AND KITCHEN II,53.0
2017-01-23,21,1038,2636023,HOME AND KITCHEN II,26.0
2017-01-24,21,1011,2637805,HOME AND KITCHEN II,26.0
2017-01-25,21,840,2639587,HOME AND KITCHEN II,26.0
2017-01-26,21,876,2641369,HOME AND KITCHEN II,16.0
2017-01-27,21,901,2643151,HOME AND KITCHEN II,12.0
2017-01-28,21,1278,2644933,HOME AND KITCHEN II,28.0
2017-01-29,21,1363,2646715,HOME AND KITCHEN II,47.0
2017-01-30,21,803,2648497,HOME AND KITCHEN II,14.0
2017-01-31,21,985,2650279,HOME AND KITCHEN II,21.0
2017-02-01,21,1015,2652061,HOME AND KITCHEN II,26.0
2017-02-02,21,1013,2653843,HOME AND KITCHEN II,16.0
2017-02-03,21,1020,2655625,HOME AND KITCHEN II,20.0
2017-02-04,21,1383,2657407,HOME AND KITCHEN II,43.0
2017-02-05,21,1589,2659189,HOME AND KITCHEN II,69.0
2017-02-06,21,1062,2660971,HOME AND KITCHEN II,33.0
2017-02-07,21,1066,2662753,HOME AND KITCHEN II,25.0
2017-02-08,21,963,2664535,HOME AND KITCHEN II,21.0
2017-02-09,21,897,2666317,HOME AND KITCHEN II,18.0
2017-02-10,21,888,2668099,HOME AND KITCHEN II,11.0
2017-02-11,21,1318,2669881,HOME AND KITCHEN II,34.0
2017-02-12,21,1461,2671663,HOME AND KITCHEN II,41.0
2017-02-13,21,1088,2673445,HOME AND KITCHEN II,16.0
2017-02-14,21,1429,2675227,HOME AND KITCHEN II,22.0
2017-02-15,21,1068,2677009,HOME AND KITCHEN II,29.0
2017-02-16,21,889,2678791,HOME AND KITCHEN II,24.0
2017-02-17,21,981,2680573,HOME AND KITCHEN II,19.0
2017-02-18,21,1295,2682355,HOME AND KITCHEN II,45.0
2017-02-19,21,1581,2684137,HOME AND KITCHEN II,28.0
2017-02-20,21,1001,2685919,HOME AND KITCHEN II,31.0
2017-02-21,21,923,2687701,HOME AND KITCHEN II,26.0
2017-02-22,21,1028,2689483,HOME AND KITCHEN II,16.0
2017-02-23,21,1028,2691265,HOME AND KITCHEN II,17.0
2017-02-24,21,1038,2693047,HOME AND KITCHEN II,43.0
2017-02-25,21,1379,2694829,HOME AND KITCHEN II,27.0
2017-02-26,21,1293,2696611,HOME AND KITCHEN II,22.0
2017-02-27,21,1039,2698393,HOME AND KITCHEN II,19.0
2017-02-28,21,1182,2700175,HOME AND KITCHEN II,30.0
2017-03-01,21,1019,2701957,HOME AND KITCHEN II,34.0
2017-03-02,21,1083,2703739,HOME AND KITCHEN II,31.0
2017-03-03,21,1039,2705521,HOME AND KITCHEN II,28.0
2017-03-04,21,1372,2707303,HOME AND KITCHEN II,35.0
2017-03-05,21,1517,2709085,HOME AND KITCHEN II,44.0
2017-03-06,21,1063,2710867,HOME AND KITCHEN II,24.0
2017-03-07,21,971,2712649,HOME AND KITCHEN II,25.0
2017-03-08,21,1052,2714431,HOME AND KITCHEN II,37.0
2017-03-09,21,880,2716213,HOME AND KITCHEN II,27.0
2017-03-10,21,887,2717995,HOME AND KITCHEN II,21.0
2017-03-11,21,1234,2719777,HOME AND KITCHEN II,35.0
2017-03-12,21,1419,2721559,HOME AND KITCHEN II,53.0
2017-03-13,21,967,2723341,HOME AND KITCHEN II,23.0
2017-03-14,21,915,2725123,HOME AND KITCHEN II,19.0
2017-03-15,21,1070,2726905,HOME AND KITCHEN II,39.0
2017-03-16,21,968,2728687,HOME AND KITCHEN II,28.0
2017-03-17,21,950,2730469,HOME AND KITCHEN II,28.0
2017-03-18,21,1229,2732251,HOME AND KITCHEN II,34.0
2017-03-19,21,1381,2734033,HOME AND KITCHEN II,31.0
2017-03-20,21,990,2735815,HOME AND KITCHEN II,24.0
2017-03-21,21,1070,2737597,HOME AND KITCHEN II,31.0
2017-03-22,21,986,2739379,HOME AND KITCHEN II,21.0
2017-03-23,21,849,2741161,HOME AND KITCHEN II,19.0
2017-03-24,21,1036,2742943,HOME AND KITCHEN II,24.0
2017-03-25,21,1317,2744725,HOME AND KITCHEN II,36.0
2017-03-26,21,1371,2746507,HOME AND KITCHEN II,46.0
2017-03-27,21,1016,2748289,HOME AND KITCHEN II,20.0
2017-03-28,21,930,2750071,HOME AND KITCHEN II,26.0
2017-03-29,21,828,2751853,HOME AND KITCHEN II,32.0
2017-03-30,21,963,2753635,HOME AND KITCHEN II,26.0
2017-03-31,21,1016,2755417,HOME AND KITCHEN II,26.0
2017-04-01,21,1434,2757199,HOME AND KITCHEN II,43.0
2017-04-02,21,1772,2758981,HOME AND KITCHEN II,57.0
2017-04-03,21,1070,2760763,HOME AND KITCHEN II,25.0
2017-04-04,21,1091,2762545,HOME AND KITCHEN II,28.0
2017-04-05,21,882,2764327,HOME AND KITCHEN II,35.0
2017-04-06,21,986,2766109,HOME AND KITCHEN II,29.0
2017-04-07,21,944,2767891,HOME AND KITCHEN II,12.0
2017-04-08,21,1198,2769673,HOME AND KITCHEN II,36.0
2017-04-09,21,1343,2771455,HOME AND KITCHEN II,35.0
2017-04-10,21,949,2773237,HOME AND KITCHEN II,32.0
2017-04-11,21,938,2775019,HOME AND KITCHEN II,32.0
2017-04-12,21,869,2776801,HOME AND KITCHEN II,22.0
2017-04-13,21,1054,2778583,HOME AND KITCHEN II,22.0
2017-04-14,21,1213,2780365,HOME AND KITCHEN II,36.0
2017-04-15,21,1144,2782147,HOME AND KITCHEN II,36.0
2017-04-16,21,1424,2783929,HOME AND KITCHEN II,49.0
2017-04-17,21,950,2785711,HOME AND KITCHEN II,26.0
2017-04-18,21,1068,2787493,HOME AND KITCHEN II,29.0
2017-04-19,21,902,2789275,HOME AND KITCHEN II,13.0
2017-04-20,21,919,2791057,HOME AND KITCHEN II,20.0
2017-04-21,21,990,2792839,HOME AND KITCHEN II,28.0
2017-04-22,21,1265,2794621,HOME AND KITCHEN II,37.0
2017-04-23,21,1449,2796403,HOME AND KITCHEN II,40.0
2017-04-24,21,934,2798185,HOME AND KITCHEN II,26.0
2017-04-25,21,913,2799967,HOME AND KITCHEN II,24.0
2017-04-26,21,960,2801749,HOME AND KITCHEN II,19.0
2017-04-27,21,926,2803531,HOME AND KITCHEN II,36.0
2017-04-28,21,947,2805313,HOME AND KITCHEN II,28.0
2017-04-29,21,1348,2807095,HOME AND KITCHEN II,47.0
2017-04-30,21,1406,2808877,HOME AND KITCHEN II,69.0
2017-05-01,21,1418,2810659,HOME AND KITCHEN II,63.0
2017-05-02,21,1159,2812441,HOME AND KITCHEN II,29.0
2017-05-03,21,979,2814223,HOME AND KITCHEN II,27.0
2017-05-04,21,963,2816005,HOME AND KITCHEN II,13.0
2017-05-05,21,924,2817787,HOME AND KITCHEN II,18.0
2017-05-06,21,1331,2819569,HOME AND KITCHEN II,35.0
2017-05-07,21,1510,2821351,HOME AND KITCHEN II,78.0
2017-05-08,21,933,2823133,HOME AND KITCHEN II,32.0
2017-05-09,21,1049,2824915,HOME AND KITCHEN II,13.0
2017-05-10,21,984,2826697,HOME AND KITCHEN II,24.0
2017-05-11,21,967,2828479,HOME AND KITCHEN II,22.0
2017-05-12,21,929,2830261,HOME AND KITCHEN II,22.0
2017-05-13,21,1396,2832043,HOME AND KITCHEN II,44.0
2017-05-14,21,1647,2833825,HOME AND KITCHEN II,35.0
2017-05-15,21,1136,2835607,HOME AND KITCHEN II,38.0
2017-05-16,21,1040,2837389,HOME AND KITCHEN II,27.0
2017-05-17,21,969,2839171,HOME AND KITCHEN II,26.0
2017-05-18,21,921,2840953,HOME AND KITCHEN II,27.0
2017-05-19,21,977,2842735,HOME AND KITCHEN II,17.0
2017-05-20,21,1178,2844517,HOME AND KITCHEN II,39.0
2017-05-21,21,1535,2846299,HOME AND KITCHEN II,54.0
2017-05-22,21,957,2848081,HOME AND KITCHEN II,22.0
2017-05-23,21,1013,2849863,HOME AND KITCHEN II,25.0
2017-05-24,21,873,2851645,HOME AND KITCHEN II,33.0
2017-05-25,21,889,2853427,HOME AND KITCHEN II,34.0
2017-05-26,21,1119,2855209,HOME AND KITCHEN II,27.0
2017-05-27,21,1217,2856991,HOME AND KITCHEN II,43.0
2017-05-28,21,1424,2858773,HOME AND KITCHEN II,64.0
2017-05-29,21,1004,2860555,HOME AND KITCHEN II,24.0
2017-05-30,21,996,2862337,HOME AND KITCHEN II,27.0
2017-05-31,21,1134,2864119,HOME AND KITCHEN II,44.0
2017-06-01,21,1103,2865901,HOME AND KITCHEN II,29.0
2017-06-02,21,1025,2867683,HOME AND KITCHEN II,18.0
2017-06-03,21,1327,2869465,HOME AND KITCHEN II,48.0
2017-06-04,21,1648,2871247,HOME AND KITCHEN II,72.0
2017-06-05,21,1019,2873029,HOME AND KITCHEN II,39.0
2017-06-06,21,1119,2874811,HOME AND KITCHEN II,34.0
2017-06-07,21,976,2876593,HOME AND KITCHEN II,26.0
2017-06-08,21,892,2878375,HOME AND KITCHEN II,22.0
2017-06-09,21,971,2880157,HOME AND KITCHEN II,17.0
2017-06-10,21,1339,2881939,HOME AND KITCHEN II,50.0
2017-06-11,21,1505,2883721,HOME AND KITCHEN II,62.0
2017-06-12,21,1094,2885503,HOME AND KITCHEN II,31.0
2017-06-13,21,972,2887285,HOME AND KITCHEN II,41.0
2017-06-14,21,887,2889067,HOME AND KITCHEN II,20.0
2017-06-15,21,890,2890849,HOME AND KITCHEN II,19.0
2017-06-16,21,879,2892631,HOME AND KITCHEN II,20.0
2017-06-17,21,1342,2894413,HOME AND KITCHEN II,24.0
2017-06-18,21,1611,2896195,HOME AND KITCHEN II,44.0
2017-06-19,21,988,2897977,HOME AND KITCHEN II,26.0
2017-06-20,21,1033,2899759,HOME AND KITCHEN II,29.0
2017-06-21,21,948,2901541,HOME AND KITCHEN II,21.0
2017-06-22,21,915,2903323,HOME AND KITCHEN II,22.0
2017-06-23,21,900,2905105,HOME AND KITCHEN II,20.0
2017-06-24,21,1268,2906887,HOME AND KITCHEN II,43.0
2017-06-25,21,1416,2908669,HOME AND KITCHEN II,66.0
2017-06-26,21,990,2910451,HOME AND KITCHEN II,32.0
2017-06-27,21,953,2912233,HOME AND KITCHEN II,29.0
2017-06-28,21,873,2914015,HOME AND KITCHEN II,549.0
2017-06-29,21,862,2915797,HOME AND KITCHEN II,17.0
2017-06-30,21,922,2917579,HOME AND KITCHEN II,24.0
2017-07-01,21,1235,2919361,HOME AND KITCHEN II,57.0
2017-07-02,21,1337,2921143,HOME AND KITCHEN II,61.0
2017-07-03,21,1203,2922925,HOME AND KITCHEN II,41.0
2017-07-04,21,1054,2924707,HOME AND KITCHEN II,32.0
2017-07-05,21,1015,2926489,HOME AND KITCHEN II,25.0
2017-07-06,21,948,2928271,HOME AND KITCHEN II,27.0
2017-07-07,21,931,2930053,HOME AND KITCHEN II,29.0
2017-07-08,21,1331,2931835,HOME AND KITCHEN II,36.0
2017-07-09,21,1509,2933617,HOME AND KITCHEN II,51.0
2017-07-10,21,967,2935399,HOME AND KITCHEN II,26.0
2017-07-11,21,1096,2937181,HOME AND KITCHEN II,28.0
2017-07-12,21,934,2938963,HOME AND KITCHEN II,22.0
2017-07-13,21,939,2940745,HOME AND KITCHEN II,17.0
2017-07-14,21,1004,2942527,HOME AND KITCHEN II,35.0
2017-07-15,21,1237,2944309,HOME AND KITCHEN II,38.0
2017-07-16,21,1504,2946091,HOME AND KITCHEN II,58.0
2017-07-17,21,1078,2947873,HOME AND KITCHEN II,47.0
2017-07-18,21,984,2949655,HOME AND KITCHEN II,17.0
2017-07-19,21,904,2951437,HOME AND KITCHEN II,16.0
2017-07-20,21,960,2953219,HOME AND KITCHEN II,18.0
2017-07-21,21,1012,2955001,HOME AND KITCHEN II,16.0
2017-07-22,21,1235,2956783,HOME AND KITCHEN II,27.0
2017-07-23,21,1472,2958565,HOME AND KITCHEN II,37.0
2017-07-24,21,984,2960347,HOME AND KITCHEN II,34.0
2017-07-25,21,984,2962129,HOME AND KITCHEN II,34.0
2017-07-26,21,936,2963911,HOME AND KITCHEN II,27.0
2017-07-27,21,927,2965693,HOME AND KITCHEN II,24.0
2017-07-28,21,1013,2967475,HOME AND KITCHEN II,19.0
2017-07-29,21,1343,2969257,HOME AND KITCHEN II,47.0
2017-07-30,21,1524,2971039,HOME AND KITCHEN II,63.0
2017-07-31,21,1118,2972821,HOME AND KITCHEN II,24.0
2017-08-01,21,1204,2974603,HOME AND KITCHEN II,31.0
2017-08-02,21,1089,2976385,HOME AND KITCHEN II,32.0
2017-08-03,21,993,2978167,HOME AND KITCHEN II,20.0
2017-08-04,21,1097,2979949,HOME AND KITCHEN II,27.0
2017-08-05,21,1397,2981731,HOME AND KITCHEN II,42.0
2017-08-06,21,1541,2983513,HOME AND KITCHEN II,55.0
2017-08-07,21,1052,2985295,HOME AND KITCHEN II,30.0
2017-08-08,21,1112,2987077,HOME AND KITCHEN II,30.0
2017-08-09,21,965,2988859,HOME AND KITCHEN II,28.0
2017-08-10,21,882,2990641,HOME AND KITCHEN II,18.0
2017-08-11,21,1165,2992423,HOME AND KITCHEN II,37.0
2017-08-12,21,1119,2994205,HOME AND KITCHEN II,28.0
2017-08-13,21,1403,2995987,HOME AND KITCHEN II,45.0
2017-08-14,21,1045,2997769,HOME AND KITCHEN II,46.0
2017-08-15,21,1059,2999551,HOME AND KITCHEN II,21.0
