date,store_nbr,transactions,id,family,sales
2014-09-17,41,949,1111350,DELI,172.459
2014-09-18,41,892,1113132,DELI,170.785
2014-09-19,41,949,1114914,DELI,131.432
2014-09-20,41,1029,1116696,DELI,222.304
2014-09-21,41,1217,1118478,DELI,260.345
2014-09-22,41,886,1120260,DELI,157.643
2014-09-23,41,809,1122042,DELI,132.587
2014-09-24,41,879,1123824,DELI,167.679
2014-09-25,41,867,1125606,DELI,147.158
2014-09-26,41,901,1127388,DELI,150.437
2014-09-27,41,1089,1129170,DELI,202.491
2014-09-28,41,1208,1130952,DELI,236.235
2014-09-29,41,867,1132734,DELI,139.967
2014-09-30,41,929,1134516,DELI,164.388
2014-10-01,41,1042,1136298,DELI,202.795
2014-10-02,41,908,1138080,DELI,174.185
2014-10-03,41,984,1139862,DELI,156.5
2014-10-04,41,1119,1141644,DELI,199.513
2014-10-05,41,1198,1143426,DELI,237.162
2014-10-06,41,956,1145208,DELI,165.751
2014-10-07,41,869,1146990,DELI,152.596
2014-10-08,41,937,1148772,DELI,121.907
2014-10-09,41,820,1150554,DELI,146.572
2014-10-10,41,1041,1152336,DELI,209.436
2014-10-11,41,1100,1154118,DELI,199.261
2014-10-12,41,1177,1155900,DELI,273.474
2014-10-13,41,852,1157682,DELI,205.882
2014-10-14,41,830,1159464,DELI,131.05
2014-10-15,41,988,1161246,DELI,204.179
2014-10-16,41,895,1163028,DELI,172.054
2014-10-17,41,917,1164810,DELI,153.278
2014-10-18,41,1181,1166592,DELI,199.927
2014-10-19,41,1341,1168374,DELI,342.556
2014-10-20,41,906,1170156,DELI,138.341
2014-10-21,41,866,1171938,DELI,173.626
2014-10-22,41,924,1173720,DELI,153.568
2014-10-23,41,868,1175502,DELI,140.586
2014-10-24,41,967,1177284,DELI,201.47
2014-10-25,41,1126,1179066,DELI,227.28
2014-10-26,41,1273,1180848,DELI,291.644
2014-10-27,41,952,1182630,DELI,155.51
2014-10-28,41,869,1184412,DELI,159.882
2014-10-29,41,892,1186194,DELI,131.734
2014-10-30,41,779,1187976,DELI,97.397
2014-10-31,41,971,1189758,DELI,191.608
2014-11-01,41,1245,1191540,DELI,239.004
2014-11-02,41,1091,1193322,DELI,211.405
2014-11-03,41,1326,1195104,DELI,275.945
2014-11-04,41,884,1196886,DELI,229.081
2014-11-05,41,906,1198668,DELI,149.343
2014-11-06,41,861,1200450,DELI,151.122
2014-11-07,41,911,1202232,DELI,167.65
2014-11-08,41,1134,1204014,DELI,273.396
2014-11-09,41,1320,1205796,DELI,336.339
2014-11-10,41,875,1207578,DELI,152.653
2014-11-11,41,889,1209360,DELI,149.688
2014-11-12,41,948,1211142,DELI,171.738
2014-11-13,41,802,1212924,DELI,124.495
2014-11-14,41,882,1214706,DELI,152.13
2014-11-15,41,1171,1216488,DELI,246.243
2014-11-16,41,1304,1218270,DELI,323.103
2014-11-17,41,910,1220052,DELI,192.522
2014-11-18,41,896,1221834,DELI,163.949
2014-11-19,41,887,1223616,DELI,193.988
2014-11-20,41,920,1225398,DELI,158.38
2014-11-21,41,881,1227180,DELI,162.067
2014-11-22,41,1246,1228962,DELI,248.354
2014-11-23,41,1386,1230744,DELI,350.6
2014-11-24,41,911,1232526,DELI,198.551
2014-11-25,41,884,1234308,DELI,159.266
2014-11-26,41,908,1236090,DELI,169.472
2014-11-27,41,813,1237872,DELI,140.174
2014-11-28,41,961,1239654,DELI,224.744
2014-11-29,41,1282,1241436,DELI,257.73
2014-11-30,41,1447,1243218,DELI,316.645
2014-12-01,41,1133,1245000,DELI,236.065
2014-12-02,41,948,1246782,DELI,181.918
2014-12-03,41,1038,1248564,DELI,216.318
2014-12-04,41,937,1250346,DELI,175.699
2014-12-05,41,1011,1252128,DELI,163.36
2014-12-06,41,1212,1253910,DELI,222.073
2014-12-07,41,1462,1255692,DELI,341.754
2014-12-08,41,1014,1257474,DELI,289.643
2014-12-09,41,999,1259256,DELI,188.258
2014-12-10,41,1176,1261038,DELI,218.706
2014-12-11,41,1087,1262820,DELI,190.6
2014-12-12,41,1184,1264602,DELI,212.81
2014-12-13,41,1514,1266384,DELI,254.523
2014-12-14,41,1622,1268166,DELI,397.49
2014-12-15,41,1178,1269948,DELI,243.203
2014-12-16,41,1244,1271730,DELI,246.03
2014-12-17,41,1259,1273512,DELI,181.496
2014-12-18,41,1306,1275294,DELI,198.241
2014-12-19,41,1518,1277076,DELI,223.763
2014-12-20,41,1705,1278858,DELI,236.124
2014-12-21,41,1851,1280640,DELI,394.565
2014-12-22,41,1969,1282422,DELI,307.302
2014-12-23,41,2245,1284204,DELI,386.614
2014-12-24,41,2319,1285986,DELI,295.759
2014-12-26,41,1566,1287768,DELI,321.035
2014-12-27,41,1382,1289550,DELI,220.964
2014-12-28,41,1267,1291332,DELI,217.241
2014-12-29,41,1440,1293114,DELI,273.648
2014-12-30,41,1723,1294896,DELI,301.695
2014-12-31,41,1888,1296678,DELI,335.883
2015-01-02,41,1287,1300242,DELI,304.605
2015-01-03,41,1320,1302024,DELI,268.927
2015-01-04,41,1307,1303806,DELI,303.28
2015-01-05,41,1091,1305588,DELI,230.09
2015-01-06,41,963,1307370,DELI,193.722
2015-01-07,41,1070,1309152,DELI,215.143
2015-01-08,41,954,1310934,DELI,139.49
2015-01-09,41,947,1312716,DELI,215.019
2015-01-10,41,1109,1314498,DELI,230.918
2015-01-11,41,1343,1316280,DELI,361.658
2015-01-12,41,1001,1318062,DELI,172.632
2015-01-13,41,986,1319844,DELI,176.545
2015-01-14,41,934,1321626,DELI,173.66699
2015-01-15,41,948,1323408,DELI,200.148
2015-01-16,41,968,1325190,DELI,211.225
2015-01-17,41,1228,1326972,DELI,276.439
2015-01-18,41,1266,1328754,DELI,325.215
2015-01-19,41,905,1330536,DELI,233.92
2015-01-20,41,896,1332318,DELI,149.426
2015-01-21,41,965,1334100,DELI,181.702
2015-01-22,41,879,1335882,DELI,173.211
2015-01-23,41,994,1337664,DELI,216.059
2015-01-24,41,1252,1339446,DELI,227.722
2015-01-25,41,1321,1341228,DELI,315.66602
2015-01-26,41,891,1343010,DELI,163.45
2015-01-27,41,896,1344792,DELI,179.223
2015-01-28,41,964,1346574,DELI,126.776
2015-01-29,41,871,1348356,DELI,132.995
2015-01-30,41,997,1350138,DELI,189.346
2015-01-31,41,1188,1351920,DELI,284.628
2015-02-01,41,1468,1353702,DELI,396.497
2015-02-02,41,984,1355484,DELI,191.431
2015-02-03,41,955,1357266,DELI,162.772
2015-02-04,41,1041,1359048,DELI,174.12
2015-02-05,41,1003,1360830,DELI,165.799
2015-02-06,41,971,1362612,DELI,183.115
2015-02-07,41,1197,1364394,DELI,216.957
2015-02-08,41,1308,1366176,DELI,246.886
2015-02-09,41,980,1367958,DELI,182.907
2015-02-10,41,1015,1369740,DELI,193.738
2015-02-11,41,960,1371522,DELI,150.354
2015-02-12,41,1000,1373304,DELI,151.179
2015-02-13,41,1230,1375086,DELI,206.63
2015-02-14,41,1565,1376868,DELI,256.747
2015-02-15,41,1084,1378650,DELI,221.117
2015-02-16,41,986,1380432,DELI,155.996
2015-02-17,41,1002,1382214,DELI,214.445
2015-02-18,41,1095,1383996,DELI,212.547
2015-02-19,41,951,1385778,DELI,191.693
2015-02-20,41,1010,1387560,DELI,204.033
2015-02-21,41,1052,1389342,DELI,230.216
2015-02-22,41,1347,1391124,DELI,323.515
2015-02-23,41,875,1392906,DELI,181.968
2015-02-24,41,916,1394688,DELI,176.115
2015-02-25,41,891,1396470,DELI,173.119
2015-02-26,41,923,1398252,DELI,170.515
2015-02-27,41,984,1400034,DELI,163.631
2015-02-28,41,1120,1401816,DELI,207.668
2015-03-01,41,1392,1403598,DELI,341.301
2015-03-02,41,1089,1405380,DELI,235.573
2015-03-03,41,971,1407162,DELI,176.358
2015-03-04,41,1106,1408944,DELI,215.528
2015-03-05,41,979,1410726,DELI,145.752
2015-03-06,41,1055,1412508,DELI,195.018
2015-03-07,41,1170,1414290,DELI,209.166
2015-03-08,41,1224,1416072,DELI,272.733
2015-03-09,41,984,1417854,DELI,171.048
2015-03-10,41,1008,1419636,DELI,197.345
2015-03-11,41,1065,1421418,DELI,180.774
2015-03-12,41,964,1423200,DELI,174.994
2015-03-13,41,1007,1424982,DELI,175.461
2015-03-14,41,1233,1426764,DELI,209.354
2015-03-15,41,1217,1428546,DELI,297.642
2015-03-16,41,1060,1430328,DELI,229.709
2015-03-17,41,995,1432110,DELI,166.44
2015-03-18,41,947,1433892,DELI,174.345
2015-03-19,41,930,1435674,DELI,177.205
2015-03-20,41,1005,1437456,DELI,197.412
2015-03-21,41,1130,1439238,DELI,165.313
2015-03-22,41,1187,1441020,DELI,261.601
2015-03-23,41,971,1442802,DELI,176.92
2015-03-24,41,927,1444584,DELI,143.522
2015-03-25,41,978,1446366,DELI,185.746
2015-03-26,41,919,1448148,DELI,150.066
2015-03-27,41,989,1449930,DELI,142.224
2015-03-28,41,1100,1451712,DELI,236.117
2015-03-29,41,1217,1453494,DELI,314.653
2015-03-30,41,995,1455276,DELI,206.991
2015-03-31,41,966,1457058,DELI,154.445
2015-04-01,41,1145,1458840,DELI,250.653
2015-04-02,41,1063,1460622,DELI,189.989
2015-04-03,41,1052,1462404,DELI,189.849
2015-04-04,41,1228,1464186,DELI,220.993
2015-04-05,41,1249,1465968,DELI,237.243
2015-04-06,41,1022,1467750,DELI,198.817
2015-04-07,41,1049,1469532,DELI,160.928
2015-04-08,41,1001,1471314,DELI,182.176
2015-04-09,41,955,1473096,DELI,158.023
2015-04-10,41,988,1474878,DELI,136.021
2015-04-11,41,1220,1476660,DELI,218.483
2015-04-12,41,1345,1478442,DELI,242.686
2015-04-13,41,933,1480224,DELI,142.635
2015-04-14,41,1023,1482006,DELI,202.172
2015-04-15,41,1006,1483788,DELI,196.857
2015-04-16,41,1014,1485570,DELI,161.405
2015-04-17,41,1014,1487352,DELI,182.227
2015-04-18,41,1213,1489134,DELI,244.561
2015-04-19,41,1356,1490916,DELI,251.714
2015-04-20,41,967,1492698,DELI,177.66
2015-04-21,41,904,1494480,DELI,153.746
2015-04-22,41,991,1496262,DELI,165.753
2015-04-23,41,963,1498044,DELI,160.415
2015-04-24,41,929,1499826,DELI,184.142
2015-04-25,41,1090,1501608,DELI,178.669
2015-04-26,41,1246,1503390,DELI,286.366
2015-04-27,41,921,1505172,DELI,173.351
2015-04-28,41,893,1506954,DELI,145.172
2015-04-29,41,917,1508736,DELI,155.472
2015-04-30,41,938,1510518,DELI,162.343
2015-05-01,41,1260,1512300,DELI,306.427
2015-05-02,41,1311,1514082,DELI,271.291
2015-05-03,41,1357,1515864,DELI,362.155
2015-05-04,41,1079,1517646,DELI,224.103
2015-05-05,41,1041,1519428,DELI,184.719
2015-05-06,41,1073,1521210,DELI,204.41699
2015-05-07,41,1022,1522992,DELI,151.647
2015-05-08,41,1129,1524774,DELI,225.257
2015-05-09,41,1661,1526556,DELI,277.159
2015-05-10,41,1507,1528338,DELI,277.184
2015-05-11,41,1059,1530120,DELI,245.303
2015-05-12,41,876,1531902,DELI,168.136
2015-05-13,41,983,1533684,DELI,232.076
2015-05-14,41,911,1535466,DELI,149.635
2015-05-15,41,937,1537248,DELI,193.713
2015-05-16,41,1216,1539030,DELI,259.684
2015-05-17,41,1424,1540812,DELI,359.798
2015-05-18,41,990,1542594,DELI,183.99
2015-05-19,41,929,1544376,DELI,148.671
2015-05-20,41,1044,1546158,DELI,195.879
2015-05-21,41,873,1547940,DELI,169.216
2015-05-22,41,886,1549722,DELI,201.511
2015-05-23,41,1242,1551504,DELI,239.365
2015-05-24,41,1390,1553286,DELI,317.496
2015-05-25,41,981,1555068,DELI,179.66
2015-05-26,41,901,1556850,DELI,162.886
2015-05-27,41,953,1558632,DELI,153.612
2015-05-28,41,879,1560414,DELI,187.252
2015-05-29,41,956,1562196,DELI,204.057
2015-05-30,41,1278,1563978,DELI,232.73601
2015-05-31,41,1600,1565760,DELI,374.533
2015-06-01,41,1113,1567542,DELI,255.717
2015-06-02,41,995,1569324,DELI,218.51399
2015-06-03,41,1060,1571106,DELI,175.815
2015-06-04,41,987,1572888,DELI,181.374
2015-06-05,41,992,1574670,DELI,219.968
2015-06-06,41,1170,1576452,DELI,245.724
2015-06-07,41,1493,1578234,DELI,384.941
2015-06-08,41,982,1580016,DELI,218.183
2015-06-09,41,936,1581798,DELI,157.93
2015-06-10,41,967,1583580,DELI,241.868
2015-06-11,41,789,1585362,DELI,192.288
2015-06-12,41,923,1587144,DELI,156.011
2015-06-13,41,1187,1588926,DELI,284.819
2015-06-14,41,1312,1590708,DELI,324.33
2015-06-15,41,922,1592490,DELI,214.711
2015-06-16,41,1065,1594272,DELI,218.099
2015-06-17,41,1089,1596054,DELI,170.41
2015-06-18,41,898,1597836,DELI,139.347
2015-06-19,41,1028,1599618,DELI,195.283
2015-06-20,41,1405,1601400,DELI,271.686
2015-06-21,41,1309,1603182,DELI,249.927
2015-06-22,41,1007,1604964,DELI,209.684
2015-06-23,41,935,1606746,DELI,223.843
2015-06-24,41,985,1608528,DELI,183.644
2015-06-25,41,909,1610310,DELI,173.347
2015-06-26,41,790,1612092,DELI,108.935
2015-06-27,41,1120,1613874,DELI,203.826
2015-06-28,41,1419,1615656,DELI,363.391
2015-06-29,41,883,1617438,DELI,178.642
2015-06-30,41,921,1619220,DELI,182.26
2015-07-01,41,1121,1621002,DELI,241.927
2015-07-02,41,960,1622784,DELI,167.219
2015-07-03,41,949,1624566,DELI,169.185
2015-07-04,41,1250,1626348,DELI,300.097
2015-07-05,41,1393,1628130,DELI,356.587
2015-07-06,41,1163,1629912,DELI,233.387
2015-07-07,41,921,1631694,DELI,165.174
2015-07-08,41,1025,1633476,DELI,172.304
2015-07-09,41,888,1635258,DELI,164.018
2015-07-10,41,979,1637040,DELI,183.124
2015-07-11,41,1161,1638822,DELI,221.047
2015-07-12,41,1306,1640604,DELI,307.459
2015-07-13,41,955,1642386,DELI,178.366
2015-07-14,41,927,1644168,DELI,153.583
2015-07-15,41,959,1645950,DELI,189.296
2015-07-16,41,909,1647732,DELI,157.177
2015-07-17,41,962,1649514,DELI,192.521
2015-07-18,41,1140,1651296,DELI,219.205
2015-07-19,41,1357,1653078,DELI,314.977
2015-07-20,41,980,1654860,DELI,218.658
2015-07-21,41,961,1656642,DELI,157.279
2015-07-22,41,896,1658424,DELI,146.083
2015-07-23,41,876,1660206,DELI,165.044
2015-07-24,41,949,1661988,DELI,187.103
2015-07-25,41,1173,1663770,DELI,203.777
2015-07-26,41,1353,1665552,DELI,302.136
2015-07-27,41,951,1667334,DELI,195.975
2015-07-28,41,989,1669116,DELI,199.606
2015-07-29,41,990,1670898,DELI,178.119
2015-07-30,41,911,1672680,DELI,151.645
2015-07-31,41,1032,1674462,DELI,204.75
2015-08-01,41,1356,1676244,DELI,271.048
2015-08-02,41,1487,1678026,DELI,336.426
2015-08-03,41,1046,1679808,DELI,262.647
2015-08-04,41,1042,1681590,DELI,165.486
2015-08-05,41,1120,1683372,DELI,195.31
2015-08-06,41,939,1685154,DELI,155.303
2015-08-07,41,1016,1686936,DELI,182.198
2015-08-08,41,1236,1688718,DELI,237.88
2015-08-09,41,1223,1690500,DELI,250.351
2015-08-10,41,1329,1692282,DELI,360.14
2015-08-11,41,984,1694064,DELI,176.443
2015-08-12,41,967,1695846,DELI,174.426
2015-08-13,41,923,1697628,DELI,145.437
2015-08-14,41,1033,1699410,DELI,139.574
2015-08-15,41,1142,1701192,DELI,253.621
2015-08-16,41,1410,1702974,DELI,374.324
2015-08-17,41,990,1704756,DELI,158.51
2015-08-18,41,976,1706538,DELI,169.728
2015-08-19,41,997,1708320,DELI,228.033
2015-08-20,41,949,1710102,DELI,162.829
2015-08-21,41,1018,1711884,DELI,186.049
2015-08-22,41,1229,1713666,DELI,249.484
2015-08-23,41,1252,1715448,DELI,288.448
2015-08-24,41,968,1717230,DELI,183.316
2015-08-25,41,940,1719012,DELI,187.862
2015-08-26,41,977,1720794,DELI,199.818
2015-08-27,41,914,1722576,DELI,148.7
2015-08-28,41,1040,1724358,DELI,195.102
2015-08-29,41,1173,1726140,DELI,196.916
2015-08-30,41,1306,1727922,DELI,342.76
2015-08-31,41,1005,1729704,DELI,187.229
2015-09-01,41,1114,1731486,DELI,264.43
2015-09-02,41,1112,1733268,DELI,230.376
2015-09-03,41,980,1735050,DELI,189.198
2015-09-04,41,995,1736832,DELI,218.517
2015-09-05,41,1294,1738614,DELI,282.818
2015-09-06,41,1343,1740396,DELI,360.961
2015-09-07,41,977,1742178,DELI,190.622
2015-09-08,41,931,1743960,DELI,203.698
2015-09-09,41,1056,1745742,DELI,194.204
2015-09-10,41,957,1747524,DELI,150.429
2015-09-11,41,1031,1749306,DELI,242.052
2015-09-12,41,996,1751088,DELI,186.219
2015-09-13,41,1317,1752870,DELI,328.404
2015-09-14,41,916,1754652,DELI,188.37
2015-09-15,41,924,1756434,DELI,214.64
2015-09-16,41,1016,1758216,DELI,194.882
2015-09-17,41,927,1759998,DELI,163.212
2015-09-18,41,1010,1761780,DELI,233.591
2015-09-19,41,1212,1763562,DELI,272.465
2015-09-20,41,1285,1765344,DELI,278.462
2015-09-21,41,964,1767126,DELI,188.487
2015-09-22,41,896,1768908,DELI,187.069
2015-09-23,41,907,1770690,DELI,181.635
2015-09-24,41,915,1772472,DELI,164.364
2015-09-25,41,965,1774254,DELI,255.14
2015-09-26,41,1046,1776036,DELI,218.219
2015-09-27,41,1308,1777818,DELI,329.143
2015-09-28,41,904,1779600,DELI,218.11
2015-09-29,41,939,1781382,DELI,167.80501
2015-09-30,41,996,1783164,DELI,210.479
2015-10-01,41,1075,1784946,DELI,224.478
2015-10-02,41,1081,1786728,DELI,213.829
2015-10-03,41,1289,1788510,DELI,236.659
2015-10-04,41,1389,1790292,DELI,283.231
2015-10-05,41,1027,1792074,DELI,200.546
2015-10-06,41,907,1793856,DELI,141.285
2015-10-07,41,1005,1795638,DELI,150.061
2015-10-08,41,849,1797420,DELI,148.263
2015-10-09,41,1112,1799202,DELI,210.328
2015-10-10,41,1124,1800984,DELI,187.28
2015-10-11,41,1186,1802766,DELI,280.804
2015-10-12,41,941,1804548,DELI,154.43
2015-10-13,41,852,1806330,DELI,135.996
2015-10-14,41,964,1808112,DELI,211.249
2015-10-15,41,829,1809894,DELI,139.643
2015-10-16,41,1003,1811676,DELI,213.20801
2015-10-17,41,1184,1813458,DELI,240.04
2015-10-18,41,1378,1815240,DELI,290.283
2015-10-19,41,902,1817022,DELI,206.787
2015-10-20,41,900,1818804,DELI,164.842
2015-10-21,41,973,1820586,DELI,145.457
2015-10-22,41,869,1822368,DELI,163.315
2015-10-23,41,976,1824150,DELI,188.867
2015-10-24,41,1228,1825932,DELI,194.047
2015-10-25,41,1246,1827714,DELI,278.594
2015-10-26,41,937,1829496,DELI,135.99
2015-10-27,41,898,1831278,DELI,92.747
2015-10-28,41,923,1833060,DELI,77.333
2015-10-29,41,843,1834842,DELI,83.817
2015-10-30,41,948,1836624,DELI,117.395
2015-10-31,41,1276,1838406,DELI,196.554
2015-11-01,41,1188,1840188,DELI,197.0
2015-11-02,41,1017,1841970,DELI,160.766
2015-11-03,41,1207,1843752,DELI,228.093
2015-11-04,41,1070,1845534,DELI,173.978
2015-11-05,41,925,1847316,DELI,165.634
2015-11-06,41,989,1849098,DELI,159.552
2015-11-07,41,1186,1850880,DELI,151.09
2015-11-08,41,1337,1852662,DELI,261.065
2015-11-09,41,961,1854444,DELI,176.482
2015-11-10,41,867,1856226,DELI,121.901
2015-11-11,41,941,1858008,DELI,137.701
2015-11-12,41,911,1859790,DELI,112.705
2015-11-13,41,945,1861572,DELI,143.842
2015-11-14,41,1209,1863354,DELI,195.017
2015-11-15,41,1357,1865136,DELI,313.117
2015-11-16,41,983,1866918,DELI,161.078
2015-11-17,41,900,1868700,DELI,133.109
2015-11-18,41,951,1870482,DELI,183.493
2015-11-19,41,921,1872264,DELI,124.736
2015-11-20,41,1014,1874046,DELI,116.602
2015-11-21,41,1160,1875828,DELI,151.829
2015-11-22,41,1327,1877610,DELI,228.436
2015-11-23,41,918,1879392,DELI,168.426
2015-11-24,41,933,1881174,DELI,125.269
2015-11-25,41,970,1882956,DELI,143.423
2015-11-26,41,916,1884738,DELI,122.002
2015-11-27,41,1082,1886520,DELI,166.753
2015-11-28,41,1245,1888302,DELI,202.726
2015-11-29,41,1384,1890084,DELI,247.273
2015-11-30,41,1131,1891866,DELI,195.845
2015-12-01,41,1099,1893648,DELI,186.215
2015-12-02,41,1108,1895430,DELI,198.644
2015-12-03,41,988,1897212,DELI,130.988
2015-12-04,41,1054,1898994,DELI,182.386
2015-12-05,41,1328,1900776,DELI,228.708
2015-12-06,41,1413,1902558,DELI,305.568
2015-12-07,41,1079,1904340,DELI,162.998
2015-12-08,41,1010,1906122,DELI,132.615
2015-12-09,41,1079,1907904,DELI,160.57
2015-12-10,41,975,1909686,DELI,173.591
2015-12-11,41,1123,1911468,DELI,185.366
2015-12-12,41,1289,1913250,DELI,180.906
2015-12-13,41,1333,1915032,DELI,257.604
2015-12-14,41,1049,1916814,DELI,135.893
2015-12-15,41,1145,1918596,DELI,248.997
2015-12-16,41,1188,1920378,DELI,160.559
2015-12-17,41,1257,1922160,DELI,202.404
2015-12-18,41,1394,1923942,DELI,164.697
2015-12-19,41,1799,1925724,DELI,231.689
2015-12-20,41,1769,1927506,DELI,331.177
2015-12-21,41,1702,1929288,DELI,263.731
2015-12-22,41,1938,1931070,DELI,250.963
2015-12-23,41,2265,1932852,DELI,330.395
2015-12-24,41,2407,1934634,DELI,334.007
2015-12-26,41,1576,1936416,DELI,206.671
2015-12-27,41,1339,1938198,DELI,209.061
2015-12-28,41,1237,1939980,DELI,257.575
2015-12-29,41,1447,1941762,DELI,243.515
2015-12-30,41,1705,1943544,DELI,250.238
2015-12-31,41,1764,1945326,DELI,259.367
2016-01-02,41,1347,1948890,DELI,234.093
2016-01-05,41,1113,1954236,DELI,196.313
2016-01-06,41,1136,1956018,DELI,213.847
2016-01-07,41,956,1957800,DELI,143.368
2016-01-08,41,1067,1959582,DELI,132.278
2016-01-09,41,1191,1961364,DELI,187.336
2016-01-10,41,1238,1963146,DELI,218.983
2016-01-11,41,885,1964928,DELI,168.195
2016-01-12,41,924,1966710,DELI,161.924
2016-01-13,41,986,1968492,DELI,162.113
2016-01-14,41,865,1970274,DELI,116.957
2016-01-15,41,1014,1972056,DELI,201.615
2016-01-16,41,1151,1973838,DELI,233.557
2016-01-17,41,1238,1975620,DELI,239.957
2016-01-18,41,1010,1977402,DELI,161.226
2016-01-19,41,880,1979184,DELI,146.114
2016-01-20,41,1047,1980966,DELI,178.201
2016-01-21,41,902,1982748,DELI,148.769
2016-01-22,41,950,1984530,DELI,182.641
2016-01-23,41,1177,1986312,DELI,193.685
2016-01-24,41,1216,1988094,DELI,257.25
2016-01-25,41,957,1989876,DELI,202.841
2016-01-26,41,911,1991658,DELI,184.154
2016-01-27,41,919,1993440,DELI,175.087
2016-01-28,41,860,1995222,DELI,115.183
2016-01-29,41,1025,1997004,DELI,150.277
2016-01-30,41,1175,1998786,DELI,189.561
2016-01-31,41,1267,2000568,DELI,224.12
2016-02-01,41,1022,2002350,DELI,206.045
2016-02-02,41,1009,2004132,DELI,190.842
2016-02-03,41,1059,2005914,DELI,235.742
2016-02-04,41,975,2007696,DELI,194.027
2016-02-05,41,1141,2009478,DELI,200.127
2016-02-06,41,1372,2011260,DELI,270.254
2016-02-07,41,1030,2013042,DELI,176.366
2016-02-08,41,932,2014824,DELI,182.267
2016-02-09,41,929,2016606,DELI,165.369
2016-02-10,41,1056,2018388,DELI,222.011
2016-02-11,41,1019,2020170,DELI,126.964
2016-02-12,41,1010,2021952,DELI,140.839
2016-02-13,41,1305,2023734,DELI,222.54199
2016-02-14,41,1411,2025516,DELI,225.953
2016-02-15,41,1031,2027298,DELI,169.209
2016-02-16,41,981,2029080,DELI,152.952
2016-02-17,41,1030,2030862,DELI,149.407
2016-02-18,41,943,2032644,DELI,136.839
2016-02-19,41,921,2034426,DELI,148.241
2016-02-20,41,1076,2036208,DELI,184.537
2016-02-21,41,1237,2037990,DELI,243.726
2016-02-22,41,976,2039772,DELI,179.475
2016-02-23,41,911,2041554,DELI,118.205
2016-02-24,41,965,2043336,DELI,161.716
2016-02-25,41,867,2045118,DELI,170.835
2016-02-26,41,783,2046900,DELI,122.113
2016-02-27,41,1067,2048682,DELI,189.818
2016-02-28,41,1143,2050464,DELI,236.414
2016-02-29,41,942,2052246,DELI,179.66
2016-03-01,41,1010,2054028,DELI,187.848
2016-03-02,41,1166,2055810,DELI,178.526
2016-03-03,41,975,2057592,DELI,164.462
2016-03-04,41,1025,2059374,DELI,169.142
2016-03-05,41,1182,2061156,DELI,219.061
2016-03-06,41,1256,2062938,DELI,270.676
2016-03-07,41,967,2064720,DELI,165.344
2016-03-08,41,982,2066502,DELI,132.404
2016-03-09,41,1001,2068284,DELI,144.351
2016-03-10,41,936,2070066,DELI,159.099
2016-03-11,41,956,2071848,DELI,152.896
2016-03-12,41,1090,2073630,DELI,191.349
2016-03-13,41,1130,2075412,DELI,196.048
2016-03-14,41,926,2077194,DELI,167.432
2016-03-15,41,942,2078976,DELI,158.08
2016-03-16,41,1051,2080758,DELI,149.425
2016-03-17,41,943,2082540,DELI,181.596
2016-03-18,41,981,2084322,DELI,143.116
2016-03-19,41,1132,2086104,DELI,209.64
2016-03-20,41,1201,2087886,DELI,206.453
2016-03-21,41,1011,2089668,DELI,165.453
2016-03-22,41,952,2091450,DELI,165.123
2016-03-23,41,1025,2093232,DELI,141.649
2016-03-24,41,1040,2095014,DELI,144.828
2016-03-25,41,996,2096796,DELI,144.288
2016-03-26,41,1074,2098578,DELI,153.587
2016-03-27,41,1057,2100360,DELI,212.775
2016-03-28,41,944,2102142,DELI,177.44
2016-03-29,41,871,2103924,DELI,150.513
2016-03-30,41,992,2105706,DELI,129.846
2016-03-31,41,884,2107488,DELI,126.549
2016-04-01,41,1093,2109270,DELI,190.18
2016-04-02,41,1146,2111052,DELI,206.8
2016-04-03,41,1358,2112834,DELI,290.718
2016-04-04,41,1064,2114616,DELI,209.069
2016-04-05,41,1009,2116398,DELI,169.796
2016-04-06,41,1039,2118180,DELI,143.643
2016-04-07,41,852,2119962,DELI,126.538
2016-04-08,41,974,2121744,DELI,160.056
2016-04-09,41,1183,2123526,DELI,223.593
2016-04-10,41,1164,2125308,DELI,203.774
2016-04-11,41,918,2127090,DELI,145.934
2016-04-12,41,984,2128872,DELI,169.184
2016-04-13,41,982,2130654,DELI,147.753
2016-04-14,41,881,2132436,DELI,143.635
2016-04-15,41,953,2134218,DELI,176.054
2016-04-16,41,1082,2136000,DELI,162.817
2016-04-17,41,1200,2137782,DELI,270.671
2016-04-18,41,1057,2139564,DELI,175.516
2016-04-19,41,1062,2141346,DELI,180.519
2016-04-20,41,1010,2143128,DELI,164.929
2016-04-21,41,930,2144910,DELI,130.175
2016-04-22,41,1002,2146692,DELI,144.171
2016-04-23,41,1200,2148474,DELI,204.683
2016-04-24,41,1240,2150256,DELI,197.333
2016-04-25,41,980,2152038,DELI,185.504
2016-04-26,41,876,2153820,DELI,161.065
2016-04-27,41,898,2155602,DELI,176.435
2016-04-28,41,874,2157384,DELI,127.783
2016-04-29,41,979,2159166,DELI,155.642
2016-04-30,41,1275,2160948,DELI,235.727
2016-05-01,41,1393,2162730,DELI,354.486
2016-05-02,41,1030,2164512,DELI,227.913
2016-05-03,41,1022,2166294,DELI,214.378
2016-05-04,41,1001,2168076,DELI,203.069
2016-05-05,41,968,2169858,DELI,185.928
2016-05-06,41,1148,2171640,DELI,217.41
2016-05-07,41,1681,2173422,DELI,233.412
